3708|Customer#000003708|04kw0k33QA5L4l6BPSwxLlPjP65BBQm|22|32-416-332-6672|8261.63|BUILDING|mNMAA7Miy4igN7SL6ASlM512 2mg Ny5lx7jxP|
3709|Customer#000003709| 3w0hn hLLL nRlmnA1M7MQO3ym76z P5A7 O|13|23-528-914-1470|9212.29|BUILDING|2iOSw7LglmlBmLSM3zRN1w0mwwnA211 P7jNOiPnOMO 664Shxx4jjhjg Qi2mA x6MO26BhzRx1hmmlnj3x475Bnh33Ah3yhygQPxxgR0g726mML|
3710|Customer#000003710|ghyMkMkhSk20gSz3 CS7R|9|19-306-511-6098|3969.56|BUILDING|NAwPPNj4wnx1OhPCM77jRxk3zMNxPxkMn6mnAl4gRlA0jMLnCRLAknOiOSLBl0LBxl1617|
3711|Customer#000003711|BzNP5xllQ2Sk1BL35yS5Qnh6CAMN1BP6MP5w7|0|10-961-355-9277|-558.55|HOUSEHOLD|Nkz6RiPMSn56A17SSL5Al2NR113m66PROl5ChyNLz6POS56|
3712|Customer#000003712|zhLBA1QMkNOS SPyzLOBOB7y3|15|25-520-449-1057|4440.83|MACHINERY|Akm73xL15wLwy0Qg4kQByyCwNkOkC0hkzPC0gkm6SB1B zQ2wNMmLxN6S2yRy52iSQjhnMhNz26kh|
3713|Customer#000003713|S Snh M2l0SC443wnQhyO7iz7hOB1k0lRPxhNh|16|26-688-596-1334|13.74|BUILDING|i235Myz wknmMQ632RCzCP0j5lS4Nkgwig305hzy145O0PyRzR P61B4Q4j5RM|
3714|Customer#000003714|2ywBnCwSln43|19|29-955-656-9067|8823.97|FURNITURE|nim0inx4l60Bw wn6gz0R1362S15Nn1Lmk1h66OQ764k34 jw2R10NMLBg62Q4 Ciny7O3O7CQQylAl25nm0ywB L1PlLjNROi1LhR4wMChMMm2|
3715|Customer#000003715|xPwk0QgOBSmQS44|6|16-536-764-6047|586.40|FURNITURE|liPQAPjA65PLmQhyhgNwxx1Q2LjOO|
3716|Customer#000003716|7lPP6Rz6Ogwm6L0SA0yA65BRBlCC|20|30-322-163-3479|8639.69|AUTOMOBILE|g2wR7R4ySMOgORBCiQ4iRxlCzzzQk0POjl5wxyNSnOm|
3717|Customer#000003717|N6SnSlO5QwRh0PBCl3A7h6kPw644zSkP|10|20-570-954-2194|5250.98|MACHINERY|C50Sj6ySSgzm Bw3MgAAM1lChQ31OzA6xPn7hOlM4xlwA5AOCCC60O6zzBgL0hOl5MzM1g7SimC7AN0xgyBi3251On26417C7z|
3718|Customer#000003718|l72l0L2CmjC  |0|10-646-434-7314|9270.16|HOUSEHOLD|iPNh3PRQSA5x2l4wigxM4 ml1Si1BCA kSBSPgO1llQwyB643QQ6nn5j5mmNihOx2RkwPj23h2y|
3719|Customer#000003719|LhC50zx 5N2nzN1mO053j6SzN kmikQ145nMMC5z|19|29-364-745-2485|8586.84|AUTOMOBILE|7zhNk2LNm36BNmCN7xAnP5 y3MgP1Lhg h65n2Q4nlzn4x5C5j63Sjjz|
3720|Customer#000003720|7mmAQk304P7MA|15|25-645-887-3908|8087.96|BUILDING|6gyg7zOB7wwk0wAgBM1hx3CwmiSwh6zxj5xSz32Ak6w2g3h3173L6MhPBQM4CL62l|
3721|Customer#000003721|zSn Ry5PCRk2C4Ckn7|13|23-923-332-6348|5448.58|HOUSEHOLD|A3xS3kz1SQPkgAl2iR6LjOAB 57SgiOggAyR61|
3722|Customer#000003722|N SSiLzBMBxjmQw0MP 6ShB1RCRjz2 SO0wl2 |20|30-586-412-7071|8299.24|MACHINERY|6BSj6z0M Lz1izSSRy7z C1xzLMMCy xlRkyxiC1  nxxyAgy735P77knAjBm2wihPMhPRh4lROAO23m4l43iyPziMzB iygP52OA0QQmPh0xCmMAg|
3723|Customer#000003723|h3 6nmRxOl|0|10-976-110-8971|3330.90|AUTOMOBILE|wLC3kONOj 2zLOBNw2wL 2j17i1jkO6PxkA3n2lng30kBmCA6CB7z51|
3724|Customer#000003724|l lPihCm4B|23|33-657-307-8222|1340.14|FURNITURE|NCzRniBOMgO1kOlOmLM67RlC5BQlCS6Q 4ik175L7Sjn61jSR 21wOOwzBkhANRB7RzgO5hC0zg0Nh4OjLjNlhP437|
3725|Customer#000003725|3RyQizRjRLC74LOxMxROlACLx0Q|10|20-892-434-4210|4716.62|AUTOMOBILE|OOxLw SOk1MmSxLz6O75w5A2hyOLMxQ ml|
3726|Customer#000003726|5RO35QjjkwkSj0|3|13-123-811-7981|4190.05|AUTOMOBILE|kmRzwh7wz7Q52Oh6SMShSjgS362LxMxwyi hRwkQB1zzOAQxjMzxxwlS06MAAyw30nnmmhB14 Pggnln23x24kknPwxw64Lg3jRiz2Bi2|
3727|Customer#000003727|CgRS675SyxzCRB1AiwR7B4wNCniR4S0|6|16-583-322-4259|9093.29|FURNITURE|SA iQRQN7gOi3hCjhC55BjA35gk006BLi01O15Okl4C3jB2lxhmNikPl4LCm1nQ|
3728|Customer#000003728|B5iCQki6l01M7B RRBRSNSy36zx|6|16-769-964-4170|5936.61|FURNITURE|MA0PA6BCkj0m3y3wB4kggA A7BlBmPxg7B763zh3ww w6z2Pw 4SmCNP1xNjSjmwSRz6 gm5O4iCOnLSCy7l0iyLCm4lSNigBgMg6gmmAS5x3MS7R|
3729|Customer#000003729|n6MjCykl3LAQg1|11|21-410-698-6636|4598.76|MACHINERY|y4n5n1RzAAB7mwynMBmNSkSA gPLP0xxl AgL1QR|
3730|Customer#000003730|31MzzN5yim15hRkNALOn1j5RhBl3xRP|14|24-176-883-2307|3282.17|FURNITURE|xRQh0wmO1B3A3Ag6j2l1m4y6Lw1lQ31PLjmLAn5BwOMQ36lRS06mhkSh0M35ASNBQOMSLm24AP1QBkBC|
3731|Customer#000003731|kRyBOkyNnlRC|12|22-151-742-7450|7460.42|FURNITURE|0y4nQiANBQy4kyRjzg5A4gnm06lSzl11 7yzyhklk6On55Ol  CnzBh L1ijnC71PCQ1 ywiO3M k2wOL1Mn3LkmAm7Mn1nwmMQ|
3732|Customer#000003732|0Oy44jnONiRm27gzhkM0|4|14-501-378-7924|7346.85|AUTOMOBILE|MLx1Qnyyyh wSPQkOm2kzSwS424N5 yxmmy ORxxRPiwNlNAgSL6LjB0k7kBjhwA jhjy22nm3z555RMROyQ6MxLx4h|
3733|Customer#000003733|CyBhRPwQQxhzhL0LL7nj3|16|26-204-148-5805|1530.63|BUILDING|yR71iz1xQk4OPOxOxM32jmBh6jxni5g6R3wm4B1w g32 AhSO MlSA012xkAMiLz73j4nR4iOSML|
3734|Customer#000003734|2jLC0llx2mhL|4|14-718-960-1302|5185.63|MACHINERY| j3Qgjnigh m7kAkj44jL13OMgPwg1Al |
3735|Customer#000003735|2k6z5jj0Aly|17|27-845-661-6062|-162.58|MACHINERY|513iM jB3gllCxx2 mRzmPkQSy y3R5QSwPmmnOQ3k5BhlQ4mw6y5|
3736|Customer#000003736|OiAxQARlxRmlOSO5PxRg5h73wlw|23|33-416-463-6436|4504.18|BUILDING|hz z7136k6g7n0SjQByglMjPkLBm x516NCwm421CM75RyMyMj0QOngiRk4lB2gSnAzAz7|
3737|Customer#000003737|xwAO5102l7ni0Q4lh1jkg5n0wNOn6 xBmmQ jQR|0|10-387-906-8455|8817.45|FURNITURE|SnOCiB4j533kAPk711wl6zmMwjB M|
3738|Customer#000003738|MMO0gS1 R4k63w1lOnBPjLnx|10|20-557-872-4009|1026.30|AUTOMOBILE|2xLCnhR1zykO6Cy1iS34B6gnwzPN5NgwzA70gPC7154SR zzAn2wOMwBQ4xgkx2NRAQ72wlj4gN1 ChhAnnhS4x6xmLhPBOg02z3CyBz 3P|
3739|Customer#000003739|LO03wAL1ngnwgwPOAn6Lm|22|32-876-407-6967|9926.44|FURNITURE|y36CzRw6nk3P60 4n5yAiAyA63B1i5gi5x06i 0h5Clhx13QnMjil4xO4Cm65C7QMPxhNxQihCCRjN7NPNBhwRM|
3740|Customer#000003740|Sih261L64zzgLm AjOwxgw|3|13-338-475-1120|5731.21|AUTOMOBILE|Nh470 jA2h1L0 yMnhB ll x41hh4L62 720P0004B0BL6QSOzQL3z3QNRRMyhM0y S  ABgCBwjL6Q1AmzABRn3Qlgh0RS2AiM|
3741|Customer#000003741|SMNkxmgzzj6wzwl4ym0MOR0l3Sjy0h |15|25-508-871-9199|6540.08|AUTOMOBILE|gBkSwjMlj5A1kCCim2MAB4P0MjANnAlC2Ng3w7ymLzAkNMnyPP3O1713A0x1OOnnOBMLO4R|
3742|Customer#000003742|gAxSnR2xx7j4Bh0z04Q1Ok2w22hAgMRSB0j|6|16-834-342-6696|5207.53|HOUSEHOLD|Q1l16MmhMRjg lNw6MjNzhmki2mBR2lCClmAOQ2l0jhQQglihLnPR54i67PRASllCP ky5Cl 1LQQMO|
3743|Customer#000003743|NAS4z0 AL nRjBxy3kPPCwRn|5|15-260-623-2790|5034.11|BUILDING|01iLikSg NLmzQxCBw7zy5jLm6hC lCPBLi5jngwN6Mmxny3NxSMR4R03lN2yMg6k53n46lk0Mnx4|
3744|Customer#000003744|kLy1mQyhCCxk 1wLM4xwQL4B5Cz6672yCzjLk6n|0|10-375-935-3998|5299.24|BUILDING|y4PPAk4y3xgx6QPB6j AxwR10QO0ROCnwONPxRMwx3R74i40i1znlw3mBS35mk0nOCLzyPhNxh0w32lk5P47nSyAMSNQNjP42S0jkhmxn |
3745|Customer#000003745|3Nh1R474in5lCm165ACNwnkNC5lNgln1CM|2|12-983-148-5921|6388.42|MACHINERY|60gPnnlS2LSjw6x01OCOLNwn5lwwQ64RP3O4SB03C3liA55k41Cz 2ykhCzNkPwi7ROPQC11iSk05PMywLn40xAgLkRl|
3746|Customer#000003746|m6A1kM2Smz6kxM0xjAM|5|15-335-840-8369|8274.42|AUTOMOBILE|Lz hxMzC7NwRSljkCl4zyzhxQxAyR5nmw yNyCgRkhhhOwRBCx31Qx17 CSOPmk wNygmx|
3747|Customer#000003747|7hQ LMAn5BPOkBLmS0gBA2|14|24-318-205-4399|4171.34|AUTOMOBILE|PQBh74zhgx7ABLLjSOg4i Pj7m7iROkRLk25Qi105BP5AxPC4y0h4m 1j Nmwkl77gk4hnMjSMzOz zL7L7C22N7l i 1Cjkwl4A5A4Mz|
3748|Customer#000003748|L0A xg7k1Bi2M0gPCA2iiyLAAg|22|32-418-587-6548|2727.17|HOUSEHOLD|nmzPl4gR7kzNhL5iS5g1yk422RAxPx025S1Pm62nMnjxR0zkj4nnCA3Qh653CQiPCSnBnm4kL2AiCj245CNN7Ag1R0 nkM2 z1yO|
3749|Customer#000003749|g4mmR4SzMRPLQlyQ O6BSALnjOC7Ci|8|18-305-448-7082|7465.25|MACHINERY|n5lkLj 56zy0lg0NiNxl3jPSgB10wNjLLj7ih6RS5Nxwkh7Lwyj2h1l7A7hP2zL2h2Nyw1Rk2kn7BBjkjClll3n1nmyS1|
3750|Customer#000003750|51yML4zkQ433LjC106k1g3n4MQx|23|33-931-590-7530|505.59|AUTOMOBILE|Q7SPPnlj5ShRzMRSCSP0iwLC1jng01ASnnLM5PMyOSAjwkR1|
3751|Customer#000003751|Mw5nnm2N1wnjikx5R5wSA6Nm1CihPBzQ02x|16|26-864-650-1392|3423.73|MACHINERY|R hSL77glh715g5khnR1 gyhzgLwORLwQjywl0zSANz6S3QnxjLg3MgB6MP6yLAghwhn41PMnhNxS7L0xR7LRiRl3A37nmQinO3kPnM6zyyh4w|
3752|Customer#000003752|inN3RBgg4NiL0gh4kj7Ml5i6|19|29-208-417-9125|-383.29|BUILDING|h 6i4 jC04 1kzNnB6g4S n66iRChnyyk A3x BihCSPC4Lk|
3753|Customer#000003753|6LMixnyySRRLNk1iM 3hO50inzA6|22|32-910-258-9397|1968.31|MACHINERY|2m wSxSwRnCyAiAzy11PkM1kMCyl2gw5Nm2AlmkigiOQlR5C45Aw4RQ1gS6z3A 4QS1g34i4 |
3754|Customer#000003754|3CALSOOL LBOi6|23|33-667-547-9815|2274.33|FURNITURE| Pi4wzi7zPiSyLMxCO0 yOg1B0ARMRO15 iA4Lhmy k0g5S1iM1x7CAMk40PC4CCyNMy50x3mA0jik37L674LzjOiwj0Nnm2y15S4mlzmx 1CMSL0jlL|
3755|Customer#000003755|QiP3z4hLNP14 2Qzki|12|22-206-258-2970|8654.39|MACHINERY|6 k0yAnLg2Bwk6Ohy62y1h4j3wm mMiMzQiA1ml LnyzmOAS3Cm6Sw|
3756|Customer#000003756|4l3RRnC25ANmw|9|19-442-197-7340|-584.62|MACHINERY|2xnwALliPS31hiACLj01nNjmAA40SNByi RnjgixQN0CQ0kM7B2hhnCOzi5mg53zw7h n|
3757|Customer#000003757|Q3 AO0S1mBghCzz6OkRlSmxwi AzAwCl75nPA|7|17-603-307-3563|6263.68|HOUSEHOLD|jwymALjM4g3N3Sy4zwjm1kQ02CgChxk giM7CAPx2yA67LRRSwPSn7A7ROBOz0AM1Q hBNnPOy6xj B4wiQPMiRzmxSBjl46Qm5gng47Cl|
3758|Customer#000003758|OQA2M620k00Oj1AO5Aygjkng21gPLLnnhm4Mm3|3|13-423-488-6928|1643.77|MACHINERY|yBS7n 05j0zwyx2A6NN3jj0hzlkQOCklx7iM2Rjy|
3759|Customer#000003759|jMA1QPilBP3OnyRB2S4lOikz N3xP4m37mOl |14|24-512-945-7377|3813.94|FURNITURE|gP2265 gSg3B7nk4M x x2BR RAz53n0OjR|
3760|Customer#000003760|AOPy04PghM|21|31-729-630-1384|1852.42|FURNITURE|A56zB2L4xzmz5Pg3C6PSlM52A1jkMPl1jn 7BhMShkPh6Cm BR3hA1gh2N20k0gyiO|
3761|Customer#000003761|kOx0505jNzQNzwywx3M10gmyi P57gQChn|8|18-935-586-8534|1545.57|MACHINERY|2xmSO5whj536jNQliSPzS0140xAk7nPil  7ixxy4LhgBANxlMjMBk1LwNh2Cg0RBjRQmAwNj4NLhwln06A4xz wmixN6k2OO5hPj6A4 Qz|
3762|Customer#000003762|C5C2062ASiCmlSBwLjQAynLAwhzh1j5x2wO|3|13-532-787-1133|3320.58|AUTOMOBILE|5hQyjhi z51P4k5A7PO7hiLOSPl45ALjw4Cy C6mk4S7NS356zOm6gNA32y|
3763|Customer#000003763|iM3i7LML0A0SznMi0x2i3m220BymmnMl5B7|0|10-168-733-4510|4028.53|FURNITURE|5jhz3l70kj75BS2Swmmzj6k0hLOyO2AR5g7Az17PCyPm1h 3AASC64jw5ACiRykMLRLnw1hBL0kyL77 30hRR4|
3764|Customer#000003764|hj5mzB7jgi1w4|6|16-680-282-4336|564.83|FURNITURE|OARA60LkjO6zxjAh3MCn67NnAl7QlxSh4k13NgQij2jgSNMSB5O3P7MhhCAgR|
3765|Customer#000003765|n4570Ni5ihCAL4k50|18|28-546-423-9616|8973.50|HOUSEHOLD|3QmRPQhji7NN3N LQ126kmO6g6MPSyN7lgjPSxOiQl|
3766|Customer#000003766|4P0zNxOk3Ri7|4|14-747-913-9187|5765.45|AUTOMOBILE|x xyn7OCRzMR0jzy0Oj C 5Az1kgi51klNPkA6k3 n72QkgMQRQBji7PQmjgzNy30RzhOL1gMxxnLgAwh |
3767|Customer#000003767|2hhkPQ052SnQC0 jz3lkLA|16|26-196-276-6077|9955.72|BUILDING|66S6lCRlBM7mCx 22yM5m55RO3Lw6whn1LB764BMQPOmL5nm4Rz5O LQS5hA2QMN43 MkzgyBjhOx1i0Bi3wy4NkhPwiNRSNNzM4hSn44hg|
3768|Customer#000003768|Lhj 3hl3g3RwnPhlzh376gw|17|27-851-241-5574|2913.09|BUILDING|0COMMghk1P3ykCmNB3yw5hlmwiP441SmkNy07nLLiCPiNRgy465jkN5l0OwlmALnA10Q7Cg 6k6zC7QmSQ MLgkB71AM3nCAyBlMA1Qkgi2A1ONC|
3769|Customer#000003769|P Lk4gjlR055|12|22-418-323-1643|8344.15|AUTOMOBILE|L4h3P267BmQNSQSPAz7h57gPnn47kjwlmARCL0Nnh MR37mRzijLhyiLxS C27gCz wj MANy 2Nk6 SiiMA14QQxiAlxSxj|
3770|Customer#000003770|kgmB4lN0Pj16nNSklNkg4mBO|15|25-185-260-8136|-819.39|FURNITURE|k7RjlLNhl 4nzO7kAh ziNQQS4RQ M7SS nmPnRPwjlR04Pkyli|
3771|Customer#000003771|A6PCAzAl4Ow xmh60S1yj n33gB6OmmxPRjC|20|30-710-915-4064|9499.16|AUTOMOBILE|lOmynN1zCggiRkimixLM4 z3m6yA1QRwC0xw2Cm23ggjlPlLBknB w5kN0167wOQO2NyknBkQBx66jQknMg2BSB7SPzmABRM|
3772|Customer#000003772|iNSLh6OByM0P0k wL Sk0gMl6BB 6wz00zO|5|15-196-218-4924|7463.88|MACHINERY|z7O116PR3l OwCC4MLA7AnR26nL643gAy2gmClw3kOyAmOABml0A6AOPhj353O1Ply|
3773|Customer#000003773|zRhCBzywy5wy1Lxl32 2L354lyCgMC LPNA1N|15|25-327-196-6177|-564.99|HOUSEHOLD|QnAOmlj0PMA7 LLSySh2M72iyM7M3B4lOBQ0AA723 5iSQQPC7ONS6 Cyh713PR7lP i3Sm1MSxjS4nkCl4z5 BjQhO2R4CQz712kMlR454|
3774|Customer#000003774|Cnjk1jN73LCCR7AwLOgMy5QP2xRQlglPkM7 gB63|20|30-845-635-1893|6068.76|MACHINERY|C4S 6lQ7C70yOBjMPCP1iQNjOnQmSw2wB226Oh1i5O4SB2L6jnz6 RCmAjOmRkLjLj5 gkzg0 R6R|
3775|Customer#000003775|j7Pyxxl0kyMlyh1LNQ5|11|21-790-916-8002|3736.73|FURNITURE|2A 2l35y 36w4SPnRwSmlNn0A6NlSMCl0iMA6n gwQO7NC6 Qwzlxk7w7Onm|
3776|Customer#000003776|RN44gklz7m BhghCkyR0MhMCm5jAQl60 2L64AM1|15|25-457-206-9393|2192.12|BUILDING|y6NCm0OASxMLhC54x626ynzyCgh34M6kNnnkgBO0QNLzBSP0Mih0h0NCgimM5x5503ACz x00 mxlRNw653|
3777|Customer#000003777|0y51R5nP0Ahn24ji7R|11|21-867-958-3098|1946.35|MACHINERY|x2kA3RPmm1Ll0l3CL34RRBw 4Pm2QAhPwm0nmMLL0l5w44M37NwNmPxQ0A4xQwikM4wyRCCNCmg0LA1RQ3l1kQAS1xLOM33x5|
3778|Customer#000003778|2mwyR 07Qn5xPL1NLg k|6|16-621-119-4834|7327.02|FURNITURE|QAzAkPhLiOA10ig42iAnPAiySNimQBQ6x7lLLOk2z3LQji734m5NzNmlkh3 1BAh4y7SCB7CLL60C27C5OCRmLm32OM1RkMLh7Lg2lgw0yC4RS|
3779|Customer#000003779|k5NRM3nMix|0|10-146-259-7905|9201.61|HOUSEHOLD|Swhg2Qh0kg1hmBygm36igBOMwiwzNgnLP|
3780|Customer#000003780|Ngi73O2M4j50|15|25-919-865-1420|493.57|MACHINERY|0wQ 6SN lw 0ki2lClMS3zSONN2AAwAllgNmg0Pnywh NAQAB Mng7zR63QOxn5 L1L|
3781|Customer#000003781|SnAxzx2kix7xn4gM7|0|10-820-205-2626|-659.94|BUILDING|NQPwM1L3yM3RwCn60OSyNzkC3Lwkx3km32g11lQSC1j3mASniP56M7jzwgBkQRhMSjPyxB 21z0NBmj1jQzzy0R3AR6C6ynMQS6NwCl3wOS 6yAm3|
3782|Customer#000003782|mhBN2ikmRmjzSjORQBmSizL7z1hQS2|17|27-363-465-4160|5225.90|MACHINERY|QPn25AmBRm0PQCQj01iiCkBmBAm6yAQ1m0S60L51Mz715j1j1xAy631xBmnBMP61 ALwk L500S2Oj4Cnk31Rz74 CkjnQCkP5NBQ1y2NMA0|
3783|Customer#000003783|gh1Ok5l2wLnMn AOg7PjkB2kO2RMR3P5MgS4hi|22|32-289-678-9177|5661.39|FURNITURE|1k0x6RhkNQ5xAMRgnLz4wy6yRwOBjyBgRwwknn1i0kS NQQyMjSmhlLQ6ln3NL71 1m5Rn767ykxPx3g3xN77RyLnCwA32x5Pmkj4NM0lPk3NS0gC7|
3784|Customer#000003784|2RLABmljzk6w6yS3zzNkjim2R2kSn3Ohm|11|21-221-288-2299|9925.15|FURNITURE|NmP4y6knykl4O5y1mC6xO2hCgLQw2hMMwRy5P4i6wglz5|
3785|Customer#000003785|gw2n7yikOz2yzRM5jmAA7lxC041|12|22-842-815-5517|6011.38|HOUSEHOLD|lx7RzCkRAMwQRk27whM062j4M1kQSL ABN6SzQ0 y4PmAMC lSllilCLj37l6P4z4 hSiLhy5ymz1lP61hSMLP62R7Rj7jzAnw|
3786|Customer#000003786|nAP62Ow2MBjSQwML04m0xPQShM R LMLw|5|15-920-955-3634|7291.97|HOUSEHOLD|04S2xLmhS3Agm7wwLgjSyhLlzOMzLAxixL0mz1RQSm1iRBMhnnnjOPxg QABlBPRij5NBN4y2nPzQPh63MAg1NiMAgwCBkClOhSPNy1NR A4wz2Cj1|
3787|Customer#000003787|3Og Qz5 CNB03z11Q|22|32-673-730-9977|3250.12|FURNITURE|A4k xnkk3Pm0 MwB3xS lAwn5hyR6xPgR0 y6Lx7inBP1Q0nkQm5gnyS |
3788|Customer#000003788|hB6Anjx0lx53Qk1m2i |5|15-891-775-1455|7684.19|HOUSEHOLD|ljl13gLi7xmSM5SQkNmCi0LiRmwNPAh4L0g2 5P2QL4NM66l6|
3789|Customer#000003789|imixzg33Cj31Pyw Nyn n|21|31-761-996-8555|6268.77|AUTOMOBILE|L3SL5yC5x3x2C2BPCCC5mxR202iyw25243z7Aj5ikQjhkB2iC5|
3790|Customer#000003790|zjgiygP161glzk z5 wNn3nNB|12|22-357-246-8765|-772.98|BUILDING|5NzA710ALg4OzPMkSOkmx4PgwzNAi4gjwn7Ailg6l1OngliS76li PgA 5AkMkwi7MwmPi|
3791|Customer#000003791|57wlQixl4i2LlCw5nmMCjALS5Bx0 3i|3|13-391-929-8365|8490.96|FURNITURE|OLA5jQ4wP1k w0zzM1RLPw5ylSwnRyjM0Ckxg3k6Mj zOkk0kMmCz0QLzlm6P5P xhxk434 0xg1C0MAwRC 2Rk5|
3792|Customer#000003792|ABik15z N N6 P1MR5zz31h71MBimgn |5|15-161-889-6654|2662.71|BUILDING|gxBS0yP4A1n1OkCxhkLnNz0kRM020M5nyBg616yL4kmwn2kykll2BnMONhj4R1CiL wQ7CBnSPNzMkLgyQlnSM6yQOLRxl5SOhOB42S|
3793|Customer#000003793|k6L6Bn1Rmg2iR4ng|16|26-527-277-3223|2190.13|AUTOMOBILE|l5B34N7QNx5i0QzwCxlxj21 P7104m4M0hxLnhgCL3win jA5hQn0mCB Ak4SM37CQP7mPMS BzRSA1Qy 4Mx4 2kz0 L2Q|
3794|Customer#000003794|MnPP2m4R5QC0N7Ok |17|27-154-788-5467|1524.13|FURNITURE|5wCwi1xLAzkggQxROL5RRlR1Mk6wAkQhmg4jSn2x5kiR3wOO3lA5Mhjw55nPMzPh6 C5n3xCk4khBxzORgPxnAR 4Nz6Rx71j5wR0gMCzOyLzRjl5S16|
3795|Customer#000003795|SxLiiARlkiQ0z|5|15-316-496-8070|5938.11|BUILDING|36jA0jAABzBmhA0L7QgPi34BC2NLxMzNCnC35mwNh0NB46On25xA7LBk14gBwBwlinQNQ|
3796|Customer#000003796|0ARy7zPyyR350P2gmxLiCSgNhQ3NzB|6|16-194-924-5805|7874.97|FURNITURE|NLRCRPLymkxjNjh  nS74P6AR0O1lz34600ihk6N0Cj3CQQiOljny5N3n Lxz3LhN3NRL 5PjgwN5CLOwxP2g756C4zM4B|
3797|Customer#000003797|6hnRlkwQL CMgwAN7h5wnn4 PxR47x h53RP|2|12-411-371-8718|616.59|FURNITURE|n27kQOM7lxA6OOSjjAxLNSz2L2jNC1wPLR4S2n3yw4C5Mim1|
3798|Customer#000003798|j7xMLMPjkxmRl7ymg0w3z5N|11|21-979-822-2531|-967.69|BUILDING|Ny5MyCR6nQ5jPmlSRPPO7R56RQj4xMQChz72 LwA3gjiRnx|
3799|Customer#000003799|ARCNxPy0hyQ0yRlyMk3MCR|19|29-501-951-2277|2903.22|FURNITURE|M0LBAj23w453AQON5311nhkONQjig25RxAzB|
3800|Customer#000003800|M3k0744n0MRk4mBQMizi3Q4My7AhMjnO |5|15-982-776-7843|7321.45|HOUSEHOLD|A4lAMPCiAnCnn3gMAyOM02zL22h55xmACS3|
3801|Customer#000003801|O6Q7y23Rg4OPPhgRz0wBC5PC0kSwkLk|16|26-359-214-4175|3590.90|BUILDING|C5B 5S1SNy 3OmLOSmiwk16x5MLhx3n46lMN7R5jm 1xhmzOLglNCSmz1mSRh4wA5PkzlkgSNQQi|
3802|Customer#000003802|lxkzLgNO6x5NB1LhgP|14|24-846-578-9597|4164.93|FURNITURE|jihxQgzMz k0RxB5QgOnym4mAlkL5n202kw6MyC5 CQO00ihj6jg4njjiSOCyOLh6jCyCykyx0nmzzP|
3803|Customer#000003803|CPQzmLg10S5z2 mBBx6wj0jyhQ70yB4OOz4CNyS7|11|21-943-626-9777|4928.81|AUTOMOBILE|6LRNi5wC0xCRLNR0RiO4wQmhC4PChg5yA7M6A56w5RkMSRiQ506wi4l2hPShASBkN4BS0zRl1xML27n3 L 00n m3A2y6k3647S0QR Q|
3804|Customer#000003804|kyS7O4l RCA 34MinLQ4R3jQ|20|30-388-101-3271|6434.27|BUILDING|7NPN7Q5C PS1zlNCOCShQkjnBiyPPMmMxMB76OgM2Pn73 124jAyQklzjS|
3805|Customer#000003805|AQkh5nkh xzyB h2|22|32-621-407-9997|8766.26|AUTOMOBILE|l3LPnLNz4 4Cxjxm4507MQ6wRL0PMS6xjCjBw4z7BxwygNA7 6LMCQzCC6C g33O5|
3806|Customer#000003806|OQh06yNlN0SBlAMnwPylmM|18|28-277-456-4547|9672.95|BUILDING|h6Nj0PhlnhjkglR36N wPBCkPB3l63ML1PnN6nj5m4 5L17PgjyLih5nLMAQO7zixLO3NjQS1OnQx3x6OPSiwCAnSk k1xMnhni31362hwlnNxM5MjS|
3807|Customer#000003807|yj7l4k3gM4gPR33|3|13-186-600-7786|2273.61|FURNITURE|w0N661iQnnhx12PMjMQPz6OkQhA7hmS20j2PNxh41Q3272yzkBw3OzQ3Lh 0ymkm4ANNjBhB kMQgN3|
3808|Customer#000003808|47iLCAB1NhiLLCQxzQ hQ4|1|11-182-820-1227|7503.12|BUILDING|P COxSyMlNlNRQw0zAn4NknNj4MmxwRlgSLCALhnM6M7BNLj6zLj C52w2RCwLjgRm14Axn7NNLwiyOQ|
3809|Customer#000003809|hO37mg1m5B0 mNQjP5OBAC6QCRwzlyj5LM|23|33-459-655-3598|-943.71|BUILDING|O73Pjz4B02RL Byh13hA4MLkAhwPSPN6OxP4ngx|
3810|Customer#000003810|POLi12xy4SMOjiy3M3m4PlB43|18|28-881-994-8196|9906.80|FURNITURE|53kwB7CxlQ4iiOQN35Rzz2xy3Sy0jll2Rkz5z7jC3k4gjkkzkgOO2PigB76xC M2 jPLQQ R|
3811|Customer#000003811|j01NPSz27ONy4BmxLRC0Rkli|22|32-962-997-2221|5697.04|FURNITURE|Q1wOLhBSnh kSRzLQ5j25ihLPygnzlwOjMMM 4x450wAmN0m4O5Lml7m23S64yiRxjPM26OPMlh7iS7BjM2PwMM hkABwRwNOi Si3i7kP1|
3812|Customer#000003812|CzzxOjSC6SA617hm3g0zLPOC34R4whj2654xiyP5|14|24-653-654-5032|4204.53|FURNITURE|PPlmMLCRQ6iRng1gwy7O2 Qm1i554kyh33L141R64n7nxQm7O2j3Cm3iLCxjkl2A3OSB7Oy4CMiPn2 ykhjgOi36Ayi07gwg6|
3813|Customer#000003813|LxSg514RiBAy2kn4k|6|16-983-191-7833|-494.03|HOUSEHOLD|mlQQPhi5yA5A4wC2kOS Qx0M7m2yRCiR4hNmlSlLjhj7OSzM2g0g2OxLj2ySlNzA3iy1NxRwk7MQnjhim3PRQ3zLn56RiOC 0O6l7jLQzl3Q 7|
